,Address,location
30293,1082 Woodycrest Ave NYC,"(40.834515789473684, -73.92642210526316)"
30294,3555 Kings College Pl NYC,"(40.8813531, -73.87574874788444)"
30295,106-12 Farragut Rd NYC,"(40.6365394, -73.9209912)"
30296,1961 Coney Island Ave NYC,"(40.609369900000004, -73.96195507961718)"
30297,4425 1st Ave NYC,"(40.653092400000006, -74.01582530000002)"
30299,668 President St NYC,"(40.6755852, -73.980641)"
30300,28 Troutman St NYC,"(40.6979536, -73.9328049)"
30301,194 Lee Ave NYC,"(40.60765985427136, -74.0257897160804)"
30303,120-02 Audley St NYC,"(40.7091996, -73.8324409)"
30304,60-42 Catalpa Ave NYC,"(40.7031283, -73.89796931189274)"
30305,199-19 Linden Ave NYC,"(40.814248, -73.811898)"
30307,41-18 Greenpoint Ave NYC,"(40.7329404, -73.9413037)"
30313,645 Madison Ave NYC,"(40.76396, -73.970953)"
30314,2116 3rd Ave NYC,"(40.7978204, -73.94050615)"
30316,2120 Story Ave NYC,"(40.82492435, -73.85196312919642)"
30317,1572 Jerome Ave NYC,"(40.8439669, -73.9147887)"
30318,2347 St Raymonds Ave NYC,"(40.838528, -73.8509088)"
30319,3089 Brighton 6th St NYC,"(40.57727285, -73.96111581868374)"
30320,741 E 86th St NYC,"(40.6391659, -73.9095648)"
30321,58 Van Buren St NYC,"(40.6898816, -73.9432131499799)"
30322,228 S 1st St NYC,"(40.675227888888884, -73.98502011111111)"
30323,90-09 170th St NYC,"(40.708520050000004, -73.79024128811001)"
30324,109 METROPOLITAN AVE NYC,"(40.7166589, -73.9629328)"
30325,49-25 87th St NYC,"(40.73933495, -73.87651679932904)"
30326,43-18 213th St NYC,"(40.76057715, -73.7707546)"
30327,36-11 30th Ave NYC,"(40.76497355, -73.91683466553405)"
30328,1017 6TH AVE NYC,"(40.7523508, -73.9862816)"
30329,2391 BROADWAY NYC,"(40.789456, -73.9758988)"
30330,459 LENOX AVE NYC,"(40.812791700000005, -73.94229313555277)"
30331,195 Spring St NYC,"(40.7252869, -74.0032279)"
30332,75 Broad St NYC,"(40.7044516, -74.0114151)"
30333,25 E 92nd St NYC,"(40.7850028, -73.95629637800417)"
30336,514 E 138th St NYC,"(40.8072719, -73.9190169)"
30337,585 E 178th St NYC,"(40.8472306, -73.89339645)"
30338,1825 White Plains Rd NYC,"(40.8461965, -73.8666737)"
30340,330 Albany Ave NYC,"(40.66859755, -73.93979499866744)"
30341,S Pennsylvania Ave NYC,"(40.667833, -73.894831)"
30343,2 Dekalb Ave NYC,"(40.6898725, -73.98264)"
30344,130 Hope St NYC,"(40.7120049, -73.95317323496607)"
30345,358 Keap St NYC,"(40.70969154545455, -73.95409818181818)"
30346,45-10 Skillman Ave NYC,"(40.74642605, -73.91855479046436)"
30347,35-69 166th St NYC,"(40.7631818, -73.7996202)"
30348,494 MACON ST NYC,"(40.683015, -73.93118739544771)"
30350,99-24 62nd Rd NYC,"(40.7344516, -73.85698133074156)"
30351,491 GERARD AVE NYC,"(40.818583, -73.929514)"
30352,245 W 231 ST  STREET NYC,"(0, 0)"
30354,250 W 89th St NYC,"(40.7903124, -73.97552)"
30355,S W 143rd St NYC,"(40.8179052, -73.9342568)"
30357,3320 Kossuth Ave NYC,"(40.87975525, -73.88160380980636)"
30358,213 Eastern Pky NYC,"(40.67068090816326, -73.95957145918368)"
30359,122 7th Ave NYC,"(40.6735954, -73.9762457)"
30360,52-08 90th St NYC,"(40.73844939999999, -73.87396934855252)"
30362,421 CHESTER ST NYC,"(40.66186079310344, -73.90960482758621)"
30364,S Charlton St NYC,"(0, 0)"
30365,260 W 24th St NYC,"(40.745527100000004, -73.9974888045883)"
30366,9 E 43rd St NYC,"(40.7536787, -73.9790011)"
30370,870 Southern Blvd NYC,"(40.81857935, -73.8935172657234)"
30371,S Fink Ave NYC,"(40.8413297, -73.8423679)"
30372,2401 Marion Ave NYC,"(40.858831550000005, -73.89553276268205)"
30373,4327 3rd Ave NYC,"(40.84948574285714, -73.8948556)"
30374,2173 White Plains Rd NYC,"(40.85565744827586, -73.86777986206896)"
30375,453 Stratford Rd NYC,"(40.63736665, -73.9672128359405)"
30376,1220 Avenue N NYC,"(40.61516465, -73.96169453220159)"
30379,117-06 Liberty Ave NYC,"(40.68578345, -73.82555859790483)"
30380,55-01 94th St NYC,"(40.737408599999995, -73.8681502688616)"
30381,61-15 98th St NYC,"(40.7346049, -73.860291107887)"
30384,2875 WEST 8 ST NYC,"(0, 0)"
30385,70 BOWERY STREET NYC,"(40.5748, -73.9805617)"
30388,153 Lenox Ave NYC,"(40.80324625, -73.94915872471836)"
30390,1641 Westchester Ave NYC,"(40.8298709, -73.8738801)"
30392,N Aurelia Ct NYC,"(40.629942, -73.946449)"
30393,2093 Fulton St NYC,"(40.678438, -73.90932338614505)"
30394,135-17 Lefferts Blvd NYC,"(40.65974778571429, -73.82420142857143)"
30395,14756 70th Rd NYC,"(40.7214084, -73.8453627)"
30397,37-03 82nd St NYC,"(40.7495253, -73.8841373)"
30398,8509 18TH AVENUE NYC,"(40.607488000000004, -74.00201545445168)"
30399,3606 WHITE PLAINS RD NYC,"(40.879276, -73.8649688)"
30400,145D Hester St NYC,"(40.717235, -73.99500366666666)"
30403,888 Broadway NYC,"(40.7728577, -73.9823059)"
30404,300 E 20th St NYC,"(40.735887, -73.98218)"
30406,2067 Davidson Ave NYC,"(40.85447405263158, -73.90804057894738)"
30407,2704 Decatur Ave NYC,"(40.86484915, -73.88851474531285)"
30408,296 Kings Hwy NYC,"(40.604936699999996, -73.97953895171061)"
30410,144C E 98th St NYC,"(40.7870056, -73.949808)"
30411,652 Brooklyn Ave NYC,"(40.6579795, -73.9453495)"
30412,N Avenue N NYC,"(40.622986, -74.135555)"
30413,665 58th St NYC,"(40.638423700000004, -74.01094271436808)"
30416,156 Smith St NYC,"(40.6864481, -73.99089341200133)"
30417,80-20 Jamaica Ave NYC,"(40.692065400000004, -73.86159555)"
30419,S 67th Dr NYC,"(40.72762, -73.846873)"
30421,340 E 66th St NYC,"(40.76416905, -73.95971505663367)"
30423,488 E 164th St NYC,"(40.826026551020405, -73.91020478571428)"
30424,8612 Ridge Blvd NYC,"(40.62394465306122, -74.03391810204081)"
30425,2604 Clarendon Rd NYC,"(40.64293563265306, -73.95242559183673)"
30426,W 130th St NYC,"(40.8109081, -73.9430908)"
30427,S Barnett Ave NYC,"(40.749504, -73.918545)"
30428,2901 WHITE PLAINS ROAD NYC,"(40.8684023, -73.8676195420432)"
30429,75-73 SEAMAN AVE NYC,"(40.86793931818182, -73.92521940909091)"
30433,119 W 15th St NYC,"(40.738604699999996, -73.99713158533538)"
30435,1167 1st Ave NYC,"(40.786387, -73.9424316)"
30438,200 Dyckman St NYC,"(40.864781846153846, -73.92690576923077)"
30439,4489 Broadway NYC,"(40.8580551, -73.9321713)"
30440,2339 Nostrand Ave NYC,"(40.62773063829787, -73.94694648936171)"
30442,300 Vandervoort Ave NYC,"(40.7155772, -73.9336684)"
30444,155 E 77th St NYC,"(40.7736422, -73.95931057111022)"
30445,961 ELTON ST NYC,"(40.659705849999995, -73.87606176627943)"
30446,105-10 Jamaica Ave NYC,"(40.695078, -73.8415622515122)"
30447,W Matthews Ave NYC,"(40.8664229, -73.8625483)"
30448,450 W 14th St NYC,"(40.741684965517244, -74.00732862068966)"
30450,6051 Catalpa Ave NYC,"(40.7004115, -73.9047585)"
30451,47-08 47th Ave NYC,"(40.740818000000004, -73.91786572385496)"
30452,N E 153rd St NYC,"(40.820494, -73.922652)"
30454,3496 Jerome Ave NYC,"(40.8824297, -73.8812897)"
30457,38 Schermerhorn St NYC,"(40.690996600000005, -73.9923491)"
30458,796 Broadway NYC,"(40.6996665, -73.94050032355347)"
30459,104-41 46th Ave NYC,"(40.7469956, -73.85850305)"
30461,15 E 128th St NYC,"(40.80810725, -73.93988105623528)"
30462,620 Park Ave NYC,"(40.766974950000005, -73.96722581330738)"
30463,172 Avenue U NYC,"(40.596255049999996, -73.97789495758929)"
30464,33 GREENWICH AVE NYC,"(40.7349112, -74.0003178)"
30468,452 Suydam St NYC,"(40.70667185, -73.91885678308486)"
30470,161 Atkins Ave NYC,"(40.675257, -73.87894881242545)"
30471,375 Vernon Ave NYC,"(40.69634135, -73.93583152130338)"
30472,160 W Broadway NYC,"(40.71727, -74.007967)"
30473,1269 EVERGREEN AVE NYC,"(40.83062845, -73.88180350242655)"
30475,500 W 44th St NYC,"(40.7609445, -73.9948036)"
30476,2270 Broadway NYC,"(40.7854006, -73.9784533)"
30477,1346 Amsterdam Ave NYC,"(40.813653117647064, -73.95618994117646)"
30478,735 E 217th St NYC,"(40.881925249999995, -73.8621354508288)"
30479,441 E 95th St NYC,"(40.61540808163265, -74.03039871428571)"
30480,927 MCDONALD AVE NYC,"(40.631398000000004, -73.97717808695651)"
30481,304 Livingston St NYC,"(40.68816175, -73.98256030369771)"
30482,13 Hanson Pl NYC,"(40.6852984, -73.9773132)"
30485,35 STANHOPE STREET NYC,"(40.695433, -73.92574)"
30486,463 WEST ST NYC,"(40.7368265, -74.0096532)"
30487,46-50 W 111 ST NYC,"(0, 0)"
30488,1200 WOODYCREST AVENUE NYC,"(40.836716749999994, -73.92451721321834)"
30490,59 W 12th St NYC,"(40.735810900000004, -73.99678025858543)"
30491,240 Riverside Blvd NYC,"(40.78029085, -73.98714516844092)"
30492,650 West End Ave NYC,"(40.7924426, -73.9750337)"
30493,3649 Broadway NYC,"(40.8298934, -73.9482476)"
30494,1636 E 18th St NYC,"(40.6102642, -73.95576679999999)"
30495,2102 E 15th St NYC,"(40.5985873, -73.9564849)"
30496,4902 16th Ave NYC,"(40.6310278, -73.9857295)"
30497,S Flatlands Ave NYC,"(40.626211, -73.92766)"
30499,497 Chauncey St NYC,"(40.682307800000004, -73.91461441399068)"
30500,344 Atlantic Ave NYC,"(40.6876753, -73.98730228011077)"
30501,432 Beach 129th St NYC,"(40.5787735, -73.8493917)"
30502,45-08 Vernon Blvd NYC,"(40.748413549999995, -73.95249169994302)"
30504,908 ST NICHOLAS AVE NYC,"(40.8311013, -73.9410869)"
30505,843 E 39 ST NYC,"(0, 0)"
30506,1280 EAST 5TH STREET NYC,"(40.61968745, -73.97126695)"
30507,82 Rutgers Slip NYC,"(40.7103793, -73.9899916)"
30511,1981 Madison Ave NYC,"(40.806626550000004, -73.93974335245764)"
30513,9405 Seaview Ave NYC,"(40.63260125, -73.89213664404096)"
30514,309 Berriman St NYC,"(40.67094805, -73.8787848)"
30515,287 Hart St NYC,"(40.69444785, -73.93935522346187)"
30516,127-27 Liberty Ave NYC,"(40.6891497, -73.81718545000001)"
30520,35-12 30th Ave NYC,"(40.7650861, -73.9178489)"
30521,1 LIBERTY PLAZA NYC,"(40.708968, -74.0093737)"
30522,1369 FULTON AVE NYC,"(40.83387912244898, -73.90246497959184)"
30527,204 W 97th St NYC,"(40.79481555, -73.97056190609399)"
30529,2297 Cedar Ave NYC,"(40.8622004, -73.9113629)"
30530,2514 Creston Ave NYC,"(40.8631763, -73.8976685)"
30531,1963 86th St NYC,"(40.6051717, -73.99865142261014)"
30532,E E 85th St NYC,"(40.780221, -73.9594219)"
30534,3102 Church Ave NYC,"(40.6507382, -73.9484226)"
30536,37-35 College Point Blvd NYC,"(40.7644292, -73.836568)"
30537,36-20 Parsons Blvd NYC,"(40.76398425, -73.82352377742815)"
30541,137 Rivington St NYC,"(40.7193834, -73.986427)"
30542,254 Broome St NYC,"(40.71820635, -73.98992024315143)"
30544,200 E 65th St NYC,"(40.765121, -73.9636711)"
30547,2145 2nd Ave NYC,"(40.7935145, -73.94065301013394)"
30548,510 E 117th St NYC,"(40.7953631, -73.93218384088482)"
30549,212 W 129th St NYC,"(40.81149375, -73.94732999116917)"
30550,376 Audubon Ave NYC,"(40.8504376, -73.9312677)"
30551,1323 Croes Ave NYC,"(40.832865999999996, -73.87169610701429)"
30552,831 Flatbush Ave NYC,"(40.6523497, -73.9590246)"
30554,1368 Decatur St NYC,"(40.6922134, -73.90383257199609)"
30555,137 Clinton St NYC,"(40.6918941, -73.99336295)"
30557,93 Rutledge St NYC,"(40.700956250000004, -73.95911077049568)"
30558,S Wallabout St NYC,"(40.699708, -73.957167)"
30559,234 Keap St NYC,"(40.70574275, -73.95693762771998)"
30560,W McGuinness Blvd NYC,"(40.7394578, -73.9525847)"
30562,E 150th St NYC,"(40.813461, -73.906046)"
30563,97-59 172nd St NYC,"(40.7015413, -73.7844124)"
30565,130-08 Liberty Ave NYC,"(40.6895714, -73.8151064008992)"
30568,545 NEW UTRECHT AVE NYC,"(40.624842, -73.996353)"
30569,1407 VYSE AVE NYC,"(40.83031565, -73.89004631439053)"
30570,1196 UNION ST NYC,"(40.6688239, -73.95170037582278)"
30571,78 Laight St NYC,"(40.7224649, -74.0107801)"
30574,2217 Frederick Douglass B NYC,"(0, 0)"
30575,1440 Ferris Pl NYC,"(40.83960220588235, -73.84172158823529)"
30578,1554 Prospect Pl NYC,"(40.672826, -73.9248932)"
30579,139 7th Ave NYC,"(40.6727375, -73.9763548)"
30580,10-55 Neilson St NYC,"(40.60464985, -73.74843745158168)"
30581,88-15 Jamaica Ave NYC,"(40.6928683, -73.85590034233175)"
30583,187 Forsyth St NYC,"(40.721942166666665, -73.991153)"
30586,464 Riverside Dr NYC,"(40.8102765, -73.96442188538566)"
30588,630 W 173rd St NYC,"(40.8447901, -73.9393954)"
30589,N W 201st St NYC,"(40.8604936, -73.9212428)"
30590,57 E 167th St NYC,"(40.8355891, -73.9204097)"
30593,3455 Knox Pl NYC,"(40.8826682, -73.8827969)"
30594,314 E 4th St NYC,"(40.7217957, -73.97963960145125)"
30597,64 N 9th St NYC,"(40.7208999, -73.9599216)"
30598,W 55th St NYC,"(40.7654145, -73.9838267)"
30601,97-30 Queens Blvd NYC,"(40.737607, -73.8821225)"
30604,33-02 33rd St NYC,"(40.7609664, -73.92381673936083)"
30605,25-16 30th Dr NYC,"(40.7662824, -73.9249771)"
30606,34-15 102nd St NYC,"(40.7552191, -73.86594206006026)"
30607,19 DELAVAN ST NYC,"(0, 0)"
30608,64 Mercer St NYC,"(40.7222813, -74.0004655)"
30610,W Forsyth St NYC,"(40.7149038, -73.9944664)"
30612,1042 Madison Ave NYC,"(40.7767173, -73.9620455)"
30613,549 E 138th St NYC,"(40.8070652, -73.9176435)"
30614,1170 Randall Ave NYC,"(40.81102905, -73.89168634744746)"
30615,900 Grand Concourse NYC,"(40.827190349999995, -73.92182022651194)"
30616,2482 Grand Concourse NYC,"(40.8524776, -73.9035663)"
30617,S E 199th St NYC,"(40.870227, -73.887157)"
30618,1087 Belmont Ave NYC,"(40.6747093, -73.86902617699116)"
30619,494 Lorimer St NYC,"(40.7117039, -73.9488568)"
30620,379 B 100 ST NYC,"(0, 0)"
30622,N 64th Rd NYC,"(40.7182554, -73.8735756)"
30623,88-25 163rd St NYC,"(40.70804135, -73.79862174892523)"
30624,161-44 Normal Rd NYC,"(40.7118947, -73.80223874158418)"
30625,36-24 Bell Blvd NYC,"(40.76744035, -73.77328502823717)"
30626,31-04 32nd St NYC,"(40.7638099, -73.9229445)"
30627,5122 FOSTER AVE NYC,"(40.639657, -73.9273225026414)"
30628,752 E TREMONT AVENUE NYC,"(40.8442737, -73.88940384582396)"
30629,101 W 141 ST NYC,"(0, 0)"
30631,370 W 11th St NYC,"(40.66729413513514, -73.98609505405406)"
30632,190 E 3rd St NYC,"(40.675890095238096, -73.9898881904762)"
30635,175 W 85th St NYC,"(40.7869881, -73.9752484)"
30637,1476 Lexington Ave NYC,"(40.7854261, -73.9514192)"
30639,685 Elton Ave NYC,"(40.818859875, -73.91479475)"
30641,60 Himrod St NYC,"(40.69534175, -73.9242279894008)"
30642,212 N 9th St NYC,"(40.67100490322581, -73.99029141935483)"
30644,162-26 161st Ave NYC,"(40.654765, -73.846484)"
30645,6701 Kissena Blvd NYC,"(40.7543143, -73.8233212)"
30646,E Guy R Brewer Blvd NYC,"(40.6728035, -73.7752998)"
30648,626 CRAWFORD AVE NYC,"(40.59178395, -73.96378945000001)"
30654,875 West End Ave NYC,"(40.7995837, -73.9702445)"
30655,471 E 142nd St NYC,"(40.81109075, -73.91906454164871)"
30656,3822 E Tremont Ave NYC,"(40.82459315, -73.82063938951745)"
30657,2157 White Plains Rd NYC,"(40.85513772413793, -73.86779393103448)"
30658,3544 Jerome Ave NYC,"(40.88389193103448, -73.88022844827586)"
30659,1707 86th St NYC,"(40.6085876, -74.00440055)"
30660,9257 4th Ave NYC,"(40.616942, -74.0305361)"
30663,413 Berry St NYC,"(40.70951308163266, -73.96557171428572)"
30664,13401 89th Ave NYC,"(40.7002854, -73.8196045)"
30665,87-75 150th St NYC,"(40.6656113, -73.7895953)"
30670,30-01 37th Ave NYC,"(40.7553767, -73.9315179)"
30671,1 W 53 ST NYC,"(40.645069, -74.014034)"
30673,135 W 96th St NYC,"(40.7939282, -73.9694811)"
30674,2018 Adam Clayton Powell NYC,"(0, 0)"
30677,1378 Inwood Ave NYC,"(40.84014795, -73.9190268)"
30682,1723 Cornelia St NYC,"(40.7006607, -73.9054554834654)"
30683,501 Bard Ave NYC,"(40.63137425, -74.10557306443256)"
30685,2060 BROADWAY NYC,"(40.7728577, -73.9823059)"
30686,6360 108 ST NYC,"(0, 0)"
30687,32-25 83 ST NYC,"(0, 0)"
30688,160 Broadway NYC,"(40.7094918, -74.0100706)"
30693,110 W 57th St NYC,"(40.76440595, -73.97821489678324)"
30697,3516 Broadway NYC,"(40.8254692, -73.9508194)"
30698,1128 Intervale Ave NYC,"(40.8270293, -73.8962293)"
30699,1203 Castle Hill Ave NYC,"(40.8320796, -73.8513744)"
30700,5219 New Utrecht Ave NYC,"(40.63346835, -73.99485489224537)"
30701,424 E 18th St NYC,"(40.64096285, -73.9617326)"
30702,265 State St NYC,"(40.689069399999994, -73.98803066666666)"
30703,156-40A Cross Bay Blvd NYC,"(0, 0)"
30704,23 VANDERBILT NYC,"(40.749254300000004, -73.97358970437168)"
30705,129 LEWIS AVE NYC,"(40.6924775, -73.9366931)"
30707,200 E 66th St NYC,"(40.7650836, -73.96239752201342)"
30708,140 W 71st St NYC,"(40.77717385, -73.98082411934335)"
30710,644 W 132nd St NYC,"(40.81875975510204, -73.95808651020408)"
30711,52-54 St Nicholas Pl NYC,"(40.828749, -73.941197)"
30712,1233 Virginia Ave NYC,"(40.8315209, -73.86122973906058)"
30713,74 E Burnside Ave NYC,"(40.853238, -73.90607399999999)"
30715,3727 Nostrand Ave NYC,"(40.692063, -73.951902)"
30716,907 Linden Blvd NYC,"(40.6544527, -73.92417230277019)"
30717,450 Argyle Rd NYC,"(40.6381345, -73.96601051851852)"
30719,455 Van Buren St NYC,"(40.69176495, -73.9301667)"
30720,161 Emerson Pl NYC,"(40.6925885, -73.9617566012983)"
30722,141-16 Linden Blvd NYC,"(40.683815, -73.8019087)"
30726,1064 Madison Ave NYC,"(40.7773408, -73.9615855)"
30727,30-91 Crescent St NYC,"(40.7659816, -73.926089)"
30728,4720 New Utrecht Ave NYC,"(40.63785835, -73.99482540081041)"
30731,78 W 47th St NYC,"(40.75775255, -73.98165184999999)"
30732,76-21 37th Ave NYC,"(40.7493555, -73.8891904)"
30733,234 E 85th St NYC,"(40.7772562, -73.95297513170902)"
30734,3113 Bainbridge Ave NYC,"(40.8740821, -73.8794914)"
30735,307 E 18th St NYC,"(40.7347858, -73.98248885921717)"
30737,129 E 94th St NYC,"(40.78496275, -73.9523904)"
30739,38 2nd Pl NYC,"(40.68001725, -73.99999953544665)"
30740,415 W 120th St NYC,"(40.80917395, -73.95814603851952)"
30741,5205 13th Ave NYC,"(40.6330301, -73.99380369890454)"
30742,1706 SHORE BLVD NYC,"(40.580579, -73.93777165)"
30743,137 W 38th St NYC,"(40.753095, -73.98756469444444)"
30744,297 Marcy Ave NYC,"(40.7042498, -73.9548198)"
30746,1229 3rd Ave NYC,"(40.736906, -73.9845498)"
30748,20 E 69th St NYC,"(40.7698597, -73.9671261)"
30749,N Parkside Ave NYC,"(40.655292, -73.961495)"
30750,661 10th Ave NYC,"(40.7626573, -73.9935904542308)"
30751,1564 1st Ave NYC,"(40.7738218, -73.9513878)"
30752,2774 E 11th St NYC,"(40.5831868, -73.9591515)"
30754,1051 St Nicholas Ave NYC,"(40.8366755, -73.9402863)"
30755,5000 8TH AVENUE NYC,"(40.6410973, -74.0039595)"
30756,2815 24 AVE NYC,"(40.59157757142857, -73.94192328571428)"
30757,120 Thompson St NYC,"(40.7259694, -74.00157)"
30758,240 E 27th St NYC,"(40.7404464, -73.9795127)"
30759,225 E 34th St NYC,"(40.7453901025641, -73.97710371794872)"
30763,17 E 102nd St NYC,"(40.7914277, -73.9520017)"
30764,534 W 207th St NYC,"(40.8653984, -73.9199135)"
30765,1801 Jerome Ave NYC,"(40.8493047, -73.9114342)"
30766,1140 Burke Ave NYC,"(40.8706896, -73.8538491)"
30767,7014 3rd Ave NYC,"(40.63462785, -74.02676020034437)"
30768,186 S 8th St NYC,"(40.671440000000004, -73.98942600000001)"
30769,12608 Jamaica Ave NYC,"(40.6781798, -73.8977364)"
30771,86-05 127th St NYC,"(40.783182, -73.8413301)"
30772,47-36 46th St NYC,"(40.740062800000004, -73.91957758475965)"
30773,E 98th St NYC,"(40.786562, -73.948517)"
30774,5004 3RD AVE NYC,"(40.647766450000006, -74.01510427958132)"
30775,54 BRISTOL ST NYC,"(40.6699955, -73.9129736279182)"
30776,142 HENDRIX ST NYC,"(40.67885855, -73.89119517768611)"
30779,225 E 88th St NYC,"(40.779713400000006, -73.95158469999998)"
30780,W Park Ave South NYC,"(0, 0)"
30781,305 W 116th St NYC,"(40.80484295, -73.95575675)"
30782,1315 St Nicholas Ave NYC,"(40.8460154, -73.9363804)"
30783,4119 13th Ave NYC,"(40.638982999999996, -73.98763319999999)"
30785,124 ATLANTIC AVE NYC,"(40.6904026, -73.9957102)"
30786,134 Halsey St NYC,"(40.6817956, -73.94822203558859)"
30790,337 Port Richmond Ave NYC,"(40.6333885, -74.1363641)"
30791,740 MYRTLE AVE NYC,"(40.694725500000004, -73.95325161899507)"
30794,229 Chrystie St NYC,"(40.7232599, -73.9914325)"
30795,383 Madison Ave NYC,"(40.7554453, -73.97674589479942)"
30796,1717 Broadway NYC,"(40.764399499999996, -73.9827379712101)"
30798,2112 2nd Ave NYC,"(40.792274500000005, -73.94091675174008)"
30799,E Lenox Ave NYC,"(40.8172567, -73.9384793)"
30801,2019 Hughes Ave NYC,"(40.84783965, -73.89132724835062)"
30802,7418 5th Ave NYC,"(43.3545384, -8.4082542)"
30803,134 Montauk Ave NYC,"(40.676242153846154, -73.87857584615385)"
30804,101-03 101st Ave NYC,"(40.68575955, -73.84149564089404)"
30805,166-14 Jamaica Ave NYC,"(40.705905, -73.7933854)"
30806,S 79th Ave NYC,"(40.746839, -73.710874)"
30807,W Center Blvd NYC,"(40.7460293, -73.9567706)"
30808,144-15 Bayside Ave NYC,"(40.770745000000005, -73.82413232364459)"
30809,136-13 37th Ave NYC,"(40.76187215, -73.83061487512828)"
30810,424 Forest Ave NYC,"(40.6307305, -74.1033767)"
30811,S Murray St NYC,"(0, 0)"
30812,90 Bedford St NYC,"(40.7323594, -74.0052999)"
30814,875 Washington St NYC,"(40.7412445, -74.00713250000001)"
30815,237 E 17th St NYC,"(40.734741650000004, -73.98419878916174)"
30819,1542 1st Ave NYC,"(40.7732287, -73.9517633)"
30822,N E 137th St NYC,"(40.8108538, -73.9285151)"
30823,727 Burke Ave NYC,"(40.87157, -73.8657877)"
30824,4719 13 AVE NYC,"(43.6556751, -79.3846046)"
30825,5027 New Utrecht Ave NYC,"(40.6349556, -73.9947916)"
30826,S 2nd Ave NYC,"(0, 0)"
30827,300 Ashland Pl NYC,"(40.68612545, -73.97847546958536)"
30828,167 India St NYC,"(40.73262135, -73.9531937862242)"
30830,36-12 48th Ave NYC,"(40.7402986, -73.9290498)"
30831,E 211th St NYC,"(40.880134, -73.873073)"
30832,88-18 Roosevelt Ave NYC,"(40.748025600000005, -73.8779781691745)"
30833,61 Prospect St NYC,"(40.62863314953623, -74.07676703747822)"
